Voltage	Current	Iqp	Iand	V/Rleak	Te	Ts	DeltaT	Peph	Pand	Pleak	Pabs	Pcool
0.00388682	9.63553e-08	9.63553e-08	0	0.231119	4.29948	4.3	0.955306	65.7701	0	0.448833	0.135644	34.0988
0.00389082	9.657e-08	9.657e-08	0	0.231357	4.29948	4.3	0.955306	65.7701	0	0.449758	0.136249	34.1344
0.00389483	9.6785e-08	9.6785e-08	0	0.231595	4.29948	4.3	0.955306	65.7701	0	0.450684	0.136857	34.1698
0.00389883	9.70005e-08	9.70005e-08	0	0.231833	4.29948	4.3	0.955306	65.7701	0	0.451611	0.137467	34.205
0.00390284	9.72162e-08	9.72162e-08	0	0.232071	4.29948	4.3	0.955306	65.7701	0	0.452539	0.138079	34.2401
0.00390685	9.74324e-08	9.74324e-08	0	0.232309	4.29948	4.3	0.955306	65.7701	0	0.453468	0.138694	34.2751
0.00391085	9.76489e-08	9.76489e-08	0	0.232547	4.29948	4.3	0.955306	65.7701	0	0.454397	0.139311	34.3099
0.00391486	9.78658e-08	9.78658e-08	0	0.232785	4.29948	4.3	0.955306	65.7701	0	0.455328	0.13993	34.3445
0.00391887	9.80831e-08	9.80831e-08	0	0.233023	4.29948	4.3	0.955306	65.7701	0	0.45626	0.140552	34.379
0.00392287	9.83007e-08	9.83007e-08	0	0.233261	4.29948	4.3	0.955306	65.7701	0	0.457192	0.141177	34.4133
0.00392688	9.85187e-08	9.85187e-08	0	0.233499	4.29948	4.3	0.955306	65.7701	0	0.458126	0.141804	34.4474
0.00393089	9.8737e-08	9.8737e-08	0	0.233737	4.29948	4.3	0.955306	65.7701	0	0.45906	0.142433	34.4814
0.00393489	9.89557e-08	9.89557e-08	0	0.233975	4.29948	4.3	0.955306	65.7701	0	0.459996	0.143065	34.5152
0.0039389	9.91748e-08	9.91748e-08	0	0.234213	4.29948	4.3	0.955306	65.7701	0	0.460932	0.143699	34.5489
0.0039429	9.93943e-08	9.93943e-08	0	0.234451	4.29948	4.3	0.955306	65.7701	0	0.461869	0.144335	34.5824
0.00394691	9.96141e-08	9.96141e-08	0	0.23469	4.29948	4.3	0.955306	65.7701	0	0.462808	0.144975	34.6157
0.00395092	9.98343e-08	9.98343e-08	0	0.234928	4.29948	4.3	0.955306	65.7701	0	0.463747	0.145616	34.6489
